DATE,METHOD,OD,STRAIN,GENOTYPE,TIME,ABS,LUX
20250530,Overnight,0.01,spsA,Single,8.75,0.042,384.25
20250530,Overnight,0.01,spsA,Single,9.00,0.043475,404.75
20250530,Overnight,0.01,spsA,Single,9.25,0.045325,421
20250530,Overnight,0.01,spsA,Single,9.50,0.0471,467.5
20250530,Overnight,0.01,spsA,Single,9.75,0.0486,489.75
20250530,Overnight,0.01,spsA,Single,10.00,0.050475,494
20250530,Overnight,0.01,spsA,Single,10.25,0.05245,521
20250530,Overnight,0.01,spsA,Single,10.50,0.0545,521.25
20250530,Overnight,0.01,spsA,Single,10.75,0.0559,540.75
20250530,Overnight,0.01,spsA,Single,11.00,0.0575,558
20250530,Overnight,0.01,spsA,Single,11.25,0.059725,564.5
20250530,Overnight,0.01,spsA,Single,11.50,0.0616,620
20250530,Overnight,0.01,spsA,Single,11.75,0.063525,604.25
20250530,Overnight,0.01,spsA,Single,12.00,0.0651,596.25
20250530,Overnight,0.01,spsA,Single,12.25,0.066975,596.5
20250530,Overnight,0.01,spsA,Single,12.50,0.069325,607.5
20250530,Overnight,0.01,spsA,Single,12.75,0.071275,597.25
20250530,Overnight,0.01,spsA,Single,13.00,0.073475,586.75
20250530,Overnight,0.01,spsA,Single,13.25,0.0759,613.75
20250530,Overnight,0.01,spsA,Single,13.50,0.0785,600.75
20250530,Overnight,0.01,spsA,Single,13.75,0.081125,595.75
20250530,Overnight,0.01,spsA,Single,14.00,0.083225,585
20250530,Overnight,0.01,spsA,Single,14.25,0.086675,579.75
20250530,Overnight,0.01,spsA,Single,14.50,0.089775,593
20250530,Overnight,0.01,spsA,Single,14.75,0.09305,605.25
20250530,Overnight,0.01,spsA,Single,15.00,0.096075,587.25
20250530,Overnight,0.01,spsA,Single,15.25,0.099275,597.5
20250530,Overnight,0.01,spsA,Single,15.50,0.1022,579.25
20250530,Overnight,0.01,spsA,Single,15.75,0.105275,556
20250530,Overnight,0.01,spsA,Single,16.00,0.10825,577.5
20250530,Overnight,0.01,spsA,Single,16.25,0.1112,570.5
20250530,Overnight,0.01,spsA,Single,16.50,0.114125,563.25
20250530,Overnight,0.01,spsA,Single,16.75,0.1172,544.25
20250530,Overnight,0.01,spsA,Single,17.00,0.12035,573.5
20250530,Overnight,0.01,spsA,Single,17.25,0.1238,580.5
20250530,Overnight,0.01,spsA,Single,17.50,0.1266,538.75
20250530,Overnight,0.01,spsA,Single,17.75,0.129975,565.75
20250530,Overnight,0.01,spsA,Single,18.00,0.13265,520.5
20250530,Overnight,0.01,spsA,Single,18.25,0.1363,553.25
20250530,Overnight,0.01,spsA,Single,18.50,0.140525,554.75
20250530,Overnight,0.01,spsA,Single,18.75,0.144925,531
20250530,Overnight,0.01,spsA,Single,19.00,0.149675,527.5
20250530,Overnight,0.01,spsA,Single,19.25,0.155275,527.25
20250530,Overnight,0.01,spsA,Single,19.50,0.160575,545.75
20250530,Overnight,0.01,spsA,Single,19.75,0.167475,539
20250530,Overnight,0.01,spsA,Single,20.00,0.174325,521.25
20250530,Overnight,0.01,spsA,Single,20.25,0.18,539.25
20250530,Overnight,0.01,spsA,Single,20.50,0.185725,546.75
20250530,Overnight,0.01,spsA,Single,20.75,0.190575,523.5
20250530,Overnight,0.01,spsA,Single,21.00,0.19535,516
20250530,Overnight,0.01,spsA,Single,21.25,0.199875,511.5
20250530,Overnight,0.01,spsA,Single,21.50,0.205825,536.75
20250530,Overnight,0.01,spsA,Single,21.75,0.210075,502
20250530,Overnight,0.01,spsA,Single,22.00,0.215925,531.25
20250530,Overnight,0.01,spsA,Single,22.25,0.22145,518.5
20250530,Overnight,0.01,spsA,Single,22.50,0.226525,529.5
20250530,Overnight,0.01,spsA,Single,22.75,0.230675,529.25
20250530,Overnight,0.01,spsA,Single,23.00,0.2351,534
20250530,Overnight,0.01,spsA,Single,23.25,0.239475,534.25
20250530,Overnight,0.01,spsA,Single,23.50,0.244275,539.25
20250530,Overnight,0.01,spsA,Single,23.75,0.248325,504.75
20250530,Overnight,0.01,spsA,Single,24.00,0.252525,513
20250530,Overnight,0.01,tagG,Single,0.00,0,0
20250530,Overnight,0.01,tagG,Single,0.25,0,0.5
20250530,Overnight,0.01,tagG,Single,0.50,5E-05,0
20250530,Overnight,0.01,tagG,Single,0.75,0.0003,4.5
20250530,Overnight,0.01,tagG,Single,1.00,0.000675,4.5
20250530,Overnight,0.01,tagG,Single,1.25,0.001625,3.5
20250530,Overnight,0.01,tagG,Single,1.50,0.0027,12.5
20250530,Overnight,0.01,tagG,Single,1.75,0.004125,6.25
20250530,Overnight,0.01,tagG,Single,2.00,0.00605,13.25
20250530,Overnight,0.01,tagG,Single,2.25,0.009025,16.75
20250530,Overnight,0.01,tagG,Single,2.50,0.011925,20
20250530,Overnight,0.01,tagG,Single,2.75,0.015625,35
20250530,Overnight,0.01,tagG,Single,3.00,0.019375,33
20250530,Overnight,0.01,tagG,Single,3.25,0.02395,41.75
20250530,Overnight,0.01,tagG,Single,3.50,0.02875,43.5
20250530,Overnight,0.01,tagG,Single,3.75,0.0338,49.25
20250530,Overnight,0.01,tagG,Single,4.00,0.0395,66.75
20250530,Overnight,0.01,tagG,Single,4.25,0.0457,80.5
20250530,Overnight,0.01,tagG,Single,4.50,0.0516,86
20250530,Overnight,0.01,tagG,Single,4.75,0.0577,112.5
20250530,Overnight,0.01,tagG,Single,5.00,0.063025,136
20250530,Overnight,0.01,tagG,Single,5.25,0.068725,147.75
20250530,Overnight,0.01,tagG,Single,5.50,0.074,166.25
20250530,Overnight,0.01,tagG,Single,5.75,0.07955,175.75
20250530,Overnight,0.01,tagG,Single,6.00,0.08505,189
20250530,Overnight,0.01,tagG,Single,6.25,0.0909,196.5
20250530,Overnight,0.01,tagG,Single,6.50,0.097275,222.75
20250530,Overnight,0.01,tagG,Single,6.75,0.103525,234
20250530,Overnight,0.01,tagG,Single,7.00,0.109875,259
20250530,Overnight,0.01,tagG,Single,7.25,0.1165,274.75
20250530,Overnight,0.01,tagG,Single,7.50,0.122275,297.25
20250530,Overnight,0.01,tagG,Single,7.75,0.1294,306.25
20250530,Overnight,0.01,tagG,Single,8.00,0.136425,336.25
20250530,Overnight,0.01,tagG,Single,8.25,0.144625,361
20250530,Overnight,0.01,tagG,Single,8.50,0.15295,389.25
20250530,Overnight,0.01,tagG,Single,8.75,0.162225,420.5
20250530,Overnight,0.01,tagG,Single,9.00,0.17125,459.25
20250530,Overnight,0.01,tagG,Single,9.25,0.180875,459.25
20250530,Overnight,0.01,tagG,Single,9.50,0.19325,518.5
20250530,Overnight,0.01,tagG,Single,9.75,0.204875,536
20250530,Overnight,0.01,tagG,Single,10.00,0.216325,573.5
20250530,Overnight,0.01,tagG,Single,10.25,0.22895,600
20250530,Overnight,0.01,tagG,Single,10.50,0.240275,611
20250530,Overnight,0.01,tagG,Single,10.75,0.252625,637.25
20250530,Overnight,0.01,tagG,Single,11.00,0.26295,630.25
20250530,Overnight,0.01,tagG,Single,11.25,0.27325,668.25
20250530,Overnight,0.01,tagG,Single,11.50,0.2856,696.25
20250530,Overnight,0.01,tagG,Single,11.75,0.295375,686
20250530,Overnight,0.01,tagG,Single,12.00,0.302575,683.75
20250530,Overnight,0.01,tagG,Single,12.25,0.3112,676.5
20250530,Overnight,0.01,tagG,Single,12.50,0.3205,680.5
20250530,Overnight,0.01,tagG,Single,12.75,0.32755,687.5
20250530,Overnight,0.01,tagG,Single,13.00,0.3344,661.25
20250530,Overnight,0.01,tagG,Single,13.25,0.341775,644.25
20250530,Overnight,0.01,tagG,Single,13.50,0.347425,639
20250530,Overnight,0.01,tagG,Single,13.75,0.353275,633.75
20250530,Overnight,0.01,tagG,Single,14.00,0.35895,610
20250530,Overnight,0.01,tagG,Single,14.25,0.362375,650.5
20250530,Overnight,0.01,tagG,Single,14.50,0.3664,619
20250530,Overnight,0.01,tagG,Single,14.75,0.37045,606.25
20250530,Overnight,0.01,tagG,Single,15.00,0.372425,591
20250530,Overnight,0.01,tagG,Single,15.25,0.37475,578.25
20250530,Overnight,0.01,tagG,Single,15.50,0.37775,595.75
20250530,Overnight,0.01,tagG,Single,15.75,0.378975,592
20250530,Overnight,0.01,tagG,Single,16.00,0.379825,577.25
20250530,Overnight,0.01,tagG,Single,16.25,0.380125,528.25
20250530,Overnight,0.01,tagG,Single,16.50,0.380975,551.75
20250530,Overnight,0.01,tagG,Single,16.75,0.3808,542.5
20250530,Overnight,0.01,tagG,Single,17.00,0.38135,528.5
20250530,Overnight,0.01,tagG,Single,17.25,0.38145,520
20250530,Overnight,0.01,tagG,Single,17.50,0.3806,509.25
20250530,Overnight,0.01,tagG,Single,17.75,0.38145,517.5
20250530,Overnight,0.01,tagG,Single,18.00,0.382025,508.75
20250530,Overnight,0.01,tagG,Single,18.25,0.382325,465.5
20250530,Overnight,0.01,tagG,Single,18.50,0.38295,498.75
20250530,Overnight,0.01,tagG,Single,18.75,0.384175,472.25
20250530,Overnight,0.01,tagG,Single,19.00,0.38685,474.25
20250530,Overnight,0.01,tagG,Single,19.25,0.391075,466.5
20250530,Overnight,0.01,tagG,Single,19.50,0.3919,465.75
20250530,Overnight,0.01,tagG,Single,19.75,0.393625,448
20250530,Overnight,0.01,tagG,Single,20.00,0.397975,452
20250530,Overnight,0.01,tagG,Single,20.25,0.40255,435
20250530,Overnight,0.01,tagG,Single,20.50,0.4075,452.25
20250530,Overnight,0.01,tagG,Single,20.75,0.4122,437.5
20250530,Overnight,0.01,tagG,Single,21.00,0.4164,450.25
20250530,Overnight,0.01,tagG,Single,21.25,0.4207,458.5
20250530,Overnight,0.01,tagG,Single,21.50,0.426275,446.5
20250530,Overnight,0.01,tagG,Single,21.75,0.430925,443.25
20250530,Overnight,0.01,tagG,Single,22.00,0.436075,446
20250530,Overnight,0.01,tagG,Single,22.25,0.4416,441.25
20250530,Overnight,0.01,tagG,Single,22.50,0.446925,434
20250530,Overnight,0.01,tagG,Single,22.75,0.452525,440.5
20250530,Overnight,0.01,tagG,Single,23.00,0.4561,432.25
20250530,Overnight,0.01,tagG,Single,23.25,0.461825,424.75
20250530,Overnight,0.01,tagG,Single,23.50,0.466525,448
20250530,Overnight,0.01,tagG,Single,23.75,0.469925,430
20250530,Overnight,0.01,tagG,Single,24.00,0.473,430.25
20250530,Overnight,0.01,tagH,Single,0.00,0,0
20250530,Overnight,0.01,tagH,Single,0.25,5E-05,2.25
20250530,Overnight,0.01,tagH,Single,0.50,1E-04,7
20250530,Overnight,0.01,tagH,Single,0.75,0.00015,7.5
20250530,Overnight,0.01,tagH,Single,1.00,0.000275,11.75
20250530,Overnight,0.01,tagH,Single,1.25,0.00085,9.5
20250530,Overnight,0.01,tagH,Single,1.50,0.0019,18.5
20250530,Overnight,0.01,tagH,Single,1.75,0.00295,10.25
20250530,Overnight,0.01,tagH,Single,2.00,0.00435,16
20250530,Overnight,0.01,tagH,Single,2.25,0.00675,25
20250530,Overnight,0.01,tagH,Single,2.50,0.00885,30
20250530,Overnight,0.01,tagH,Single,2.75,0.01205,30.5
20250530,Overnight,0.01,tagH,Single,3.00,0.01485,39.25
20250530,Overnight,0.01,tagH,Single,3.25,0.01825,44.5
20250530,Overnight,0.01,tagH,Single,3.50,0.0214,51.75
20250530,Overnight,0.01,tagH,Single,3.75,0.0247,58.25
20250530,Overnight,0.01,tagH,Single,4.00,0.02765,63.75
20250530,Overnight,0.01,tagH,Single,4.25,0.031675,78.75
20250530,Overnight,0.01,tagH,Single,4.50,0.0355,90.75
20250530,Overnight,0.01,tagH,Single,4.75,0.039675,101
20250530,Overnight,0.01,tagH,Single,5.00,0.044425,134.5
20250530,Overnight,0.01,tagH,Single,5.25,0.0486,149
20250530,Overnight,0.01,tagH,Single,5.50,0.052525,178
20250530,Overnight,0.01,tagH,Single,5.75,0.0563,191.5
20250530,Overnight,0.01,tagH,Single,6.00,0.06145,230.25
20250530,Overnight,0.01,tagH,Single,6.25,0.066575,258.25
20250530,Overnight,0.01,tagH,Single,6.50,0.071325,295.75
20250530,Overnight,0.01,tagH,Single,6.75,0.076075,326
20250530,Overnight,0.01,tagH,Single,7.00,0.0815,357.25
20250530,Overnight,0.01,tagH,Single,7.25,0.0874,409.75
20250530,Overnight,0.01,tagH,Single,7.50,0.0921,458.25
20250530,Overnight,0.01,tagH,Single,7.75,0.09685,491.5
20250530,Overnight,0.01,tagH,Single,8.00,0.10035,572.25
20250530,Overnight,0.01,tagH,Single,8.25,0.104675,633.25
20250530,Overnight,0.01,tagH,Single,8.50,0.108875,675.75
20250530,Overnight,0.01,tagH,Single,8.75,0.1133,754.25
20250530,Overnight,0.01,tagH,Single,9.00,0.11845,802.5
20250530,Overnight,0.01,tagH,Single,9.25,0.124425,862.25
20250530,Overnight,0.01,tagH,Single,9.50,0.129,951.5
20250530,Overnight,0.01,tagH,Single,9.75,0.1346,965.25
20250530,Overnight,0.01,tagH,Single,10.00,0.1384,1005.5
20250530,Overnight,0.01,tagH,Single,10.25,0.142625,975.75
20250530,Overnight,0.01,tagH,Single,10.50,0.146775,972
20250530,Overnight,0.01,tagH,Single,10.75,0.149975,1053.5
20250530,Overnight,0.01,tagH,Single,11.00,0.154725,1068.5
20250530,Overnight,0.01,tagH,Single,11.25,0.158025,1099.25
20250530,Overnight,0.01,tagH,Single,11.50,0.161175,1167.25
20250530,Overnight,0.01,tagH,Single,11.75,0.16605,1196.25
20250530,Overnight,0.01,tagH,Single,12.00,0.17025,1217.25
20250530,Overnight,0.01,tagH,Single,12.25,0.174025,1254.25
20250530,Overnight,0.01,tagH,Single,12.50,0.179175,1290
20250530,Overnight,0.01,tagH,Single,12.75,0.182625,1308
20250530,Overnight,0.01,tagH,Single,13.00,0.185375,1287.75
20250530,Overnight,0.01,tagH,Single,13.25,0.188175,1334
20250530,Overnight,0.01,tagH,Single,13.50,0.192675,1355.25
20250530,Overnight,0.01,tagH,Single,13.75,0.196425,1335
20250530,Overnight,0.01,tagH,Single,14.00,0.19975,1334
20250530,Overnight,0.01,tagH,Single,14.25,0.2034,1359.5
20250530,Overnight,0.01,tagH,Single,14.50,0.206175,1381
20250530,Overnight,0.01,tagH,Single,14.75,0.21,1409.75
20250530,Overnight,0.01,tagH,Single,15.00,0.2127,1379.75
20250530,Overnight,0.01,tagH,Single,15.25,0.218475,1397.25
20250530,Overnight,0.01,tagH,Single,15.50,0.222075,1411.5
20250530,Overnight,0.01,tagH,Single,15.75,0.226975,1386
20250530,Overnight,0.01,tagH,Single,16.00,0.23115,1393.25
20250530,Overnight,0.01,tagH,Single,16.25,0.235875,1449
20250530,Overnight,0.01,tagH,Single,16.50,0.2403,1394
20250530,Overnight,0.01,tagH,Single,16.75,0.246475,1435.5
20250530,Overnight,0.01,tagH,Single,17.00,0.2498,1426.25
20250530,Overnight,0.01,tagH,Single,17.25,0.2548,1423.25
20250530,Overnight,0.01,tagH,Single,17.50,0.2591,1390.25
20250530,Overnight,0.01,tagH,Single,17.75,0.26395,1427.5
20250530,Overnight,0.01,tagH,Single,18.00,0.26845,1432.25
20250530,Overnight,0.01,tagH,Single,18.25,0.27355,1467
20250530,Overnight,0.01,tagH,Single,18.50,0.279175,1449
20250530,Overnight,0.01,tagH,Single,18.75,0.283175,1448.75
20250530,Overnight,0.01,tagH,Single,19.00,0.288825,1448.5
20250530,Overnight,0.01,tagH,Single,19.25,0.29395,1468
20250530,Overnight,0.01,tagH,Single,19.50,0.30125,1479.75
20250530,Overnight,0.01,tagH,Single,19.75,0.30685,1435.25
20250530,Overnight,0.01,tagH,Single,20.00,0.3153,1482.25
20250530,Overnight,0.01,tagH,Single,20.25,0.325025,1454.5
20250530,Overnight,0.01,tagH,Single,20.50,0.335975,1479
20250530,Overnight,0.01,tagH,Single,20.75,0.345375,1487.5
20250530,Overnight,0.01,tagH,Single,21.00,0.360075,1476.75
20250530,Overnight,0.01,tagH,Single,21.25,0.36955,1471.75
20250530,Overnight,0.01,tagH,Single,21.50,0.380975,1505
20250530,Overnight,0.01,tagH,Single,21.75,0.391225,1457
20250530,Overnight,0.01,tagH,Single,22.00,0.402025,1485.25
20250530,Overnight,0.01,tagH,Single,22.25,0.41215,1465
20250530,Overnight,0.01,tagH,Single,22.50,0.421325,1494.25
20250530,Overnight,0.01,tagH,Single,22.75,0.43075,1447.25
20250530,Overnight,0.01,tagH,Single,23.00,0.43945,1448.75
20250530,Overnight,0.01,tagH,Single,23.25,0.44695,1460.5
20250530,Overnight,0.01,tagH,Single,23.50,0.45655,1465.75
20250530,Overnight,0.01,tagH,Single,23.75,0.4659,1486.75
20250530,Overnight,0.01,tagH,Single,24.00,0.47305,1491
20250530,Overnight,0.01,wfgD,Single,0.00,0,0
20250530,Overnight,0.01,wfgD,Single,0.25,0,2.5
20250530,Overnight,0.01,wfgD,Single,0.50,0,7.75
20250530,Overnight,0.01,wfgD,Single,0.75,0,17.5
20250530,Overnight,0.01,wfgD,Single,1.00,0.000175,18.5
20250530,Overnight,0.01,wfgD,Single,1.25,0.000325,5
20250530,Overnight,0.01,wfgD,Single,1.50,0.000725,17.5
20250530,Overnight,0.01,wfgD,Single,1.75,0.001125,24.25
20250530,Overnight,0.01,wfgD,Single,2.00,0.0019,27.5
20250530,Overnight,0.01,wfgD,Single,2.25,0.002625,29.25
20250530,Overnight,0.01,wfgD,Single,2.50,0.0036,37
20250530,Overnight,0.01,wfgD,Single,2.75,0.004675,35.5
20250530,Overnight,0.01,wfgD,Single,3.00,0.005725,58.5
20250530,Overnight,0.01,wfgD,Single,3.25,0.007,53.75
20250530,Overnight,0.01,wfgD,Single,3.50,0.008625,59.25
20250530,Overnight,0.01,wfgD,Single,3.75,0.010775,74.25
20250530,Overnight,0.01,wfgD,Single,4.00,0.01325,98.75
20250530,Overnight,0.01,wfgD,Single,4.25,0.016375,111.25
20250530,Overnight,0.01,wfgD,Single,4.50,0.01945,134
20250530,Overnight,0.01,wfgD,Single,4.75,0.023525,153
20250530,Overnight,0.01,wfgD,Single,5.00,0.0277,174.75
20250530,Overnight,0.01,wfgD,Single,5.25,0.032525,190
20250530,Overnight,0.01,wfgD,Single,5.50,0.037775,238.5
20250530,Overnight,0.01,wfgD,Single,5.75,0.043375,266.25
20250530,Overnight,0.01,wfgD,Single,6.00,0.049,283.5
20250530,Overnight,0.01,wfgD,Single,6.25,0.054675,308.75
20250530,Overnight,0.01,wfgD,Single,6.50,0.0601,331.5
20250530,Overnight,0.01,wfgD,Single,6.75,0.065725,374.25
20250530,Overnight,0.01,wfgD,Single,7.00,0.071225,395.5
20250530,Overnight,0.01,wfgD,Single,7.25,0.07715,438.25
20250530,Overnight,0.01,wfgD,Single,7.50,0.084075,467.5
20250530,Overnight,0.01,wfgD,Single,7.75,0.090125,501.25
20250530,Overnight,0.01,wfgD,Single,8.00,0.0962,538.5
20250530,Overnight,0.01,wfgD,Single,8.25,0.1028,616.5
20250530,Overnight,0.01,wfgD,Single,8.50,0.10915,645.5
20250530,Overnight,0.01,wfgD,Single,8.75,0.116525,671.5
20250530,Overnight,0.01,wfgD,Single,9.00,0.123425,741
20250530,Overnight,0.01,wfgD,Single,9.25,0.13105,774.5
20250530,Overnight,0.01,wfgD,Single,9.50,0.139225,799.25
20250530,Overnight,0.01,wfgD,Single,9.75,0.147625,837
20250530,Overnight,0.01,wfgD,Single,10.00,0.1559,875.5
20250530,Overnight,0.01,wfgD,Single,10.25,0.1645,893
20250530,Overnight,0.01,wfgD,Single,10.50,0.1741,940.75
20250530,Overnight,0.01,wfgD,Single,10.75,0.1826,940.75
20250530,Overnight,0.01,wfgD,Single,11.00,0.192225,1014.5
20250530,Overnight,0.01,wfgD,Single,11.25,0.202175,1031.5
20250530,Overnight,0.01,wfgD,Single,11.50,0.2113,1060
20250530,Overnight,0.01,wfgD,Single,11.75,0.2205,1087.5
20250530,Overnight,0.01,wfgD,Single,12.00,0.228025,1048.5
20250530,Overnight,0.01,wfgD,Single,12.25,0.2347,1092.75
20250530,Overnight,0.01,wfgD,Single,12.50,0.241275,1084
20250530,Overnight,0.01,wfgD,Single,12.75,0.246375,1085.75
20250530,Overnight,0.01,wfgD,Single,13.00,0.251875,1093.5
20250530,Overnight,0.01,wfgD,Single,13.25,0.25725,1032.5
20250530,Overnight,0.01,wfgD,Single,13.50,0.263225,1065.75
20250530,Overnight,0.01,wfgD,Single,13.75,0.26715,1053.25
20250530,Overnight,0.01,wfgD,Single,14.00,0.2714,1021.75
20250530,Overnight,0.01,wfgD,Single,14.25,0.27525,1050.25
20250530,Overnight,0.01,wfgD,Single,14.50,0.28025,1024.25
20250530,Overnight,0.01,wfgD,Single,14.75,0.28375,997.25
20250530,Overnight,0.01,wfgD,Single,15.00,0.287375,986.75
20250530,Overnight,0.01,wfgD,Single,15.25,0.2912,987
20250530,Overnight,0.01,wfgD,Single,15.50,0.2957,971.25
20250530,Overnight,0.01,wfgD,Single,15.75,0.299675,983.75
20250530,Overnight,0.01,wfgD,Single,16.00,0.3034,968.75
20250530,Overnight,0.01,wfgD,Single,16.25,0.30695,956.75
20250530,Overnight,0.01,wfgD,Single,16.50,0.3112,931.25
20250530,Overnight,0.01,wfgD,Single,16.75,0.314725,942.75
20250530,Overnight,0.01,wfgD,Single,17.00,0.31865,923
20250530,Overnight,0.01,wfgD,Single,17.25,0.3235,937.25
20250530,Overnight,0.01,wfgD,Single,17.50,0.327325,961.75
20250530,Overnight,0.01,wfgD,Single,17.75,0.3316,906.5
20250530,Overnight,0.01,wfgD,Single,18.00,0.3353,909.5
20250530,Overnight,0.01,wfgD,Single,18.25,0.338825,903
20250530,Overnight,0.01,wfgD,Single,18.50,0.342675,885
20250530,Overnight,0.01,wfgD,Single,18.75,0.346725,891
20250530,Overnight,0.01,wfgD,Single,19.00,0.351225,860
20250530,Overnight,0.01,wfgD,Single,19.25,0.355325,889.5
20250530,Overnight,0.01,wfgD,Single,19.50,0.358925,908.75
20250530,Overnight,0.01,wfgD,Single,19.75,0.36175,875
20250530,Overnight,0.01,wfgD,Single,20.00,0.366825,880
20250530,Overnight,0.01,wfgD,Single,20.25,0.371175,890.25
20250530,Overnight,0.01,wfgD,Single,20.50,0.375075,870.25
20250530,Overnight,0.01,wfgD,Single,20.75,0.3797,862
20250530,Overnight,0.01,wfgD,Single,21.00,0.383725,863
20250530,Overnight,0.01,wfgD,Single,21.25,0.387625,841
20250530,Overnight,0.01,wfgD,Single,21.50,0.39235,865.75
20250530,Overnight,0.01,wfgD,Single,21.75,0.396525,851
20250530,Overnight,0.01,wfgD,Single,22.00,0.400275,829
20250530,Overnight,0.01,wfgD,Single,22.25,0.405675,854.5
20250530,Overnight,0.01,wfgD,Single,22.50,0.409875,839.75
20250530,Overnight,0.01,wfgD,Single,22.75,0.41375,849.75
20250530,Overnight,0.01,wfgD,Single,23.00,0.417375,863.25
20250530,Overnight,0.01,wfgD,Single,23.25,0.421325,842.25
20250530,Overnight,0.01,wfgD,Single,23.50,0.4247,853
20250530,Overnight,0.01,wfgD,Single,23.75,0.4279,829.25
20250530,Overnight,0.01,wfgD,Single,24.00,0.432175,848.75
20250530,Overnight,0.01,rmlC-FS,Single,0.00,0,0
20250530,Overnight,0.01,rmlC-FS,Single,0.25,0,1
20250530,Overnight,0.01,rmlC-FS,Single,0.50,0,4
20250530,Overnight,0.01,rmlC-FS,Single,0.75,0,4.5
20250530,Overnight,0.01,rmlC-FS,Single,1.00,0.000175,12.75
20250530,Overnight,0.01,rmlC-FS,Single,1.25,0.000475,12.5
20250530,Overnight,0.01,rmlC-FS,Single,1.50,0.0008,27
20250530,Overnight,0.01,rmlC-FS,Single,1.75,0.00135,28.25
20250530,Overnight,0.01,rmlC-FS,Single,2.00,0.001875,33.5
20250530,Overnight,0.01,rmlC-FS,Single,2.25,0.002475,34.25
20250530,Overnight,0.01,rmlC-FS,Single,2.50,0.0032,47.25
20250530,Overnight,0.01,rmlC-FS,Single,2.75,0.004375,45.25
20250530,Overnight,0.01,rmlC-FS,Single,3.00,0.0055,66.25
20250530,Overnight,0.01,rmlC-FS,Single,3.25,0.0069,75.5
20250530,Overnight,0.01,rmlC-FS,Single,3.50,0.0086,96.75
20250530,Overnight,0.01,rmlC-FS,Single,3.75,0.0108,103
20250530,Overnight,0.01,rmlC-FS,Single,4.00,0.0132,132
20250530,Overnight,0.01,rmlC-FS,Single,4.25,0.016475,133.75
20250530,Overnight,0.01,rmlC-FS,Single,4.50,0.020175,179
20250530,Overnight,0.01,rmlC-FS,Single,4.75,0.024275,166.5
20250530,Overnight,0.01,rmlC-FS,Single,5.00,0.029425,224.75
20250530,Overnight,0.01,rmlC-FS,Single,5.25,0.03495,229.5
20250530,Overnight,0.01,rmlC-FS,Single,5.50,0.04125,269.5
20250530,Overnight,0.01,rmlC-FS,Single,5.75,0.048375,292.25
