tnseq_ID,baseMean_Ey,log2FoldChange_Ey,pvalue_Ey,padj_Ey,logFC_tailocin,AveExpr_tailocin,t_tailocin,P.Value_tailocin,adj.P.Val_tailocin,Significance_for_both,Category,name_p25c2_new
BJEIHDPM_02764,3.42879401624013,0.532037203432199,0.329275042196322,0.545337620273457,-2.876411071,3.320602136,-4.808837312,1.62495079870132E-05,1.67126851328068E-05,Not Significant,Non-Focal Trade-off,DAKCFMEO_00547
BJEIHDPM_02765,11.2716060220968,0.524427941190119,0.186233820836142,0.38795194419846,-5.46795186,4.71839786,-12.4015036,2.27953645526898E-16,3.71207853710073E-16,Not Significant,Non-Focal Trade-off,DAKCFMEO_00546
BJEIHDPM_02766,6.46580738014278,-0.284420819840188,0.496197944474689,0.687875655112886,-5.348330352,4.701687463,-12.05158946,6.34279859832853E-16,9.80640801333074E-16,Not Significant,Mutual Detriment,DAKCFMEO_00545
BJEIHDPM_02771,1.40307785424451,-0.99679802758334,0.15027640950379,0.342938472970187,-2.383499342,2.803181609,-3.826535083,0.000385632,0.000389774,Not Significant,Mutual Detriment,DAKCFMEO_00540
BJEIHDPM_02772,0.920131027801432,-1.7111580353306,0.0439610462395598,0.162263917709827,-5.235035097,3.381759428,-13.13875461,2.77742518543579E-17,5.10293394521683E-17,Significant,Mutual Detriment,DAKCFMEO_00539
BJEIHDPM_02773,15.1456587153267,0.231551856919968,0.465348524989396,0.665025896855256,-4.648564594,5.876727752,-16.64768086,3.02485508386557E-21,1.29263397573205E-20,Not Significant,Non-Focal Trade-off,DAKCFMEO_00538
BJEIHDPM_02775,4.72343844676764,0.311496416549403,0.510609166629922,0.698319343951836,-3.786173973,3.859100734,-6.490641642,5.02187473979634E-08,5.44632245791698E-08,Not Significant,Non-Focal Trade-off,DAKCFMEO_00536
BJEIHDPM_02776,1.86777612966954,-0.337608475231587,0.66209229696107,0.804185714372268,-3.907484667,2.771511058,-8.188921289,1.41613771584116E-10,1.66284435975575E-10,Not Significant,Mutual Detriment,DAKCFMEO_00535
BJEIHDPM_02777,0.416543490031535,-0.984329000528493,0.402970838154481,0.616226883088468,-1.477466971,2.056135434,-2.486509907,0.016541489,0.016624629,Not Significant,Mutual Detriment,DAKCFMEO_00534
BJEIHDPM_02778,1.27704443376772,-2.08284098132398,0.0177158544736386,0.0880844160979797,-4.577670139,2.8190454,-10.10983127,2.47166152063822E-13,3.18088056785809E-13,Significant,Mutual Detriment,DAKCFMEO_00533
BJEIHDPM_02781,5.32372029756338,0.360662787374085,0.369380581014366,0.584702031307756,-4.658375599,4.067171528,-10.64317897,4.57627023310224E-14,6.10211749059673E-14,Not Significant,Non-Focal Trade-off,DAKCFMEO_00530
BJEIHDPM_02782,19.293238149279,-0.0911290083536259,0.821794849377667,0.901846382177711,-5.215166427,5.757810302,-15.4465584,5.86958341224475E-20,1.83147794508209E-19,Not Significant,Mutual Detriment,DAKCFMEO_00529
BJEIHDPM_02783,6.39441642878779,-0.112387149203532,0.819058549960496,0.899675543924519,-5.604044188,4.257066366,-13.54884451,8.87071415753196E-18,1.75984114270343E-17,Not Significant,Mutual Detriment,DAKCFMEO_00528
BJEIHDPM_02784,54.9997575546361,-0.171903438887864,0.504863137774754,0.693943154624759,-5.040301665,7.581223925,-20.57437448,5.00347289585638E-25,7.62275124673485E-24,Not Significant,Mutual Detriment,DAKCFMEO_00527
BJEIHDPM_02785,4.56984614269564,-0.964386505416298,0.102476611158467,0.272862180795919,-3.744032948,3.620154796,-6.556543433,3.99165409421383E-08,4.34276762596513E-08,Not Significant,Mutual Detriment,DAKCFMEO_00526
BJEIHDPM_02786,389.715253387617,0.428828592848612,0.217270051396566,0.423811462523192,-5.238192876,9.108658528,-25.17662302,8.81064178345446E-29,1.17450749774439E-26,Not Significant,Non-Focal Trade-off,DAKCFMEO_00525
BJEIHDPM_02787,18.7956614847536,0.323115241882987,0.379565684647741,0.595266007641391,-6.023945901,5.549718521,-16.22587201,8.42018794075977E-21,3.22519731085452E-20,Not Significant,Non-Focal Trade-off,DAKCFMEO_00524
BJEIHDPM_02789,24.595663729387,0.471790591503482,0.0938720313512133,0.257067051536607,-5.446219501,6.320176695,-18.49686962,4.20162862846622E-23,3.03212267488863E-22,Not Significant,Non-Focal Trade-off,DAKCFMEO_00522
BJEIHDPM_02790,32.7618158798518,-0.15699642595575,0.545925810225152,0.724914540992742,-5.066951192,6.769522032,-17.5076973,3.97023986673452E-22,2.14804747694013E-21,Not Significant,Mutual Detriment,DAKCFMEO_00521
BJEIHDPM_02791,3.25522705343646,0.276100747284666,0.584526408054957,0.751035259770286,-4.287618239,3.568430167,-9.699562073,9.2652501504436E-13,1.16367274200416E-12,Not Significant,Non-Focal Trade-off,DAKCFMEO_00520
BJEIHDPM_02792,3.42558104346374,-0.73999052485285,0.227265452258917,0.435716014769087,-4.089529797,3.605855037,-8.622456035,3.26402516465419E-11,3.89944156464413E-11,Not Significant,Mutual Detriment,DAKCFMEO_00519
BJEIHDPM_02793,12.5511027564672,-0.568090704284134,0.0665166154407654,0.21030119979496,-4.8375764,5.413438229,-13.18334702,2.45076755029085E-17,4.53226723462265E-17,Not Significant,Mutual Detriment,DAKCFMEO_00518
BJEIHDPM_02794,56.7524500333832,0.164885784737605,0.547908257842699,0.726463090473001,-1.326748279,8.661222418,-7.011327588,8.19438645804205E-09,9.07357189943327E-09,Not Significant,Non-Focal Trade-off,DAKCFMEO_00517
BJEIHDPM_02799,40.7902813858296,0.744706322042358,0.0164115460027768,0.0841860284868667,-4.812510416,6.585120476,-13.25916336,1.98225754957064E-17,3.71450760655584E-17,Significant,Non-Focal Trade-off,DAKCFMEO_00512
BJEIHDPM_02800,29.3227464451285,-0.174073846657814,0.56189602938308,0.734852786759943,-4.730584959,6.709328969,-15.5064722,5.04366911558373E-20,1.60507745926302E-19,Not Significant,Mutual Detriment,DAKCFMEO_00511
BJEIHDPM_02802,1.91703602461576,0.758563241124997,0.34552587664408,0.561676767512751,-2.820794643,2.596243751,-4.775563655,1.81568451442968E-05,1.86543994535389E-05,Not Significant,Non-Focal Trade-off,DAKCFMEO_00509
BJEIHDPM_02803,20.2588485545192,0.467556217134814,0.117519384519278,0.297080586082772,-5.485526843,6.177727587,-17.15464539,9.05579321244876E-22,4.42103271887503E-21,Not Significant,Non-Focal Trade-off,DAKCFMEO_00508
BJEIHDPM_02805,2.20928463968718,0.698749103004169,0.243588889782671,0.455449814929784,-3.408296081,3.154965728,-5.964974278,3.12643424126716E-07,3.33565093904871E-07,Not Significant,Non-Focal Trade-off,DAKCFMEO_00506
BJEIHDPM_02806,2.79622216468471,-0.182328869404828,0.823654764510922,0.902759560048049,-2.886755276,2.64201868,-4.828042356,1.52397953446853E-05,1.56842757579122E-05,Not Significant,Mutual Detriment,DAKCFMEO_00505
BJEIHDPM_02807,33.8924538090216,0.400935788685713,0.208335771453739,0.414807240702075,-4.980791044,6.701520586,-16.20175909,8.93275601143349E-21,3.39147912174599E-20,Not Significant,Non-Focal Trade-off,DAKCFMEO_00504
BJEIHDPM_02808,38.6692365846866,0.379324133745008,0.185540236340263,0.38740366062835,-5.221937061,6.735055988,-15.08884223,1.46377849277236E-19,4.20135944187474E-19,Not Significant,Non-Focal Trade-off,DAKCFMEO_00503
BJEIHDPM_02809,56.8904877953853,0.152161944617938,0.532995050011581,0.715213862812375,-5.101871803,7.636117856,-21.1989479,1.41631765600432E-25,2.86467355859558E-24,Not Significant,Non-Focal Trade-off,DAKCFMEO_00502
BJEIHDPM_02812,48.7361475297235,0.541960923580273,0.0566994148387322,0.188998049462441,-5.508728455,6.996373494,-21.74720275,4.79488458260673E-26,1.27522479252942E-24,Not Significant,Non-Focal Trade-off,DAKCFMEO_00499
BJEIHDPM_02814,32.8326334903578,0.159044129876348,0.608143461063835,0.765014389182775,-5.731669338,6.437014154,-18.57491754,3.53309859491027E-23,2.61046146789133E-22,Not Significant,Non-Focal Trade-off,DAKCFMEO_00497
BJEIHDPM_02815,46.561421805287,0.831299841660693,0.00359211421185654,0.0296217785084766,-5.184278933,7.068947474,-18.22597627,7.70085670122369E-23,5.13283490405174E-22,Significant,Non-Focal Trade-off,DAKCFMEO_00496
BJEIHDPM_02816,32.9342854190319,0.130412340774725,0.60043461952829,0.760878449128477,-4.893315943,6.734389732,-18.13963692,9.35462888035233E-23,6.02588778480683E-22,Not Significant,Non-Focal Trade-off,DAKCFMEO_00495
BJEIHDPM_02817,34.4103616213532,0.120945661695592,0.691650662384746,0.822818794215431,-5.070299722,6.552675978,-16.43629027,5.04091247152492E-21,2.03667456643922E-20,Not Significant,Non-Focal Trade-off,DAKCFMEO_00494
BJEIHDPM_02818,9.72137382622442,0.523729892841809,0.149989387492246,0.342938472970187,-4.935188903,5.343598812,-13.13745128,2.78761141545844E-17,5.11773036831869E-17,Not Significant,Non-Focal Trade-off,DAKCFMEO_00493
BJEIHDPM_02819,16.0553169936476,0.589754319145021,0.0185040173682089,0.0907359529350187,-4.950330444,5.67677392,-15.10017313,1.42169934658146E-19,4.09527921023075E-19,Significant,Non-Focal Trade-off,DAKCFMEO_00492
BJEIHDPM_02820,26.0413901355345,0.486119857186416,0.169250744600889,0.367118040954126,-4.882601582,6.398592859,-18.97857959,1.45459635505883E-23,1.2465371264156E-22,Not Significant,Non-Focal Trade-off,DAKCFMEO_00491
BJEIHDPM_02821,2.86634518253114,-1.00213186190616,0.0757702433001158,0.226166535874417,-4.682193611,3.827591854,-9.844916977,5.78794319902559E-13,7.31341216748916E-13,Not Significant,Mutual Detriment,DAKCFMEO_00490
BJEIHDPM_02822,13.4376683270326,0.755259126751326,0.0131637131450382,0.0717398125353124,-5.736053856,5.309012174,-13.58128741,8.1120427695592E-18,1.62477851632365E-17,Significant,Non-Focal Trade-off,DAKCFMEO_00489
BJEIHDPM_02823,20.4762273553311,0.0721483184678824,0.80052971051887,0.890589302952243,-5.589205966,5.714981531,-14.51580549,6.5236840869349E-19,1.61127946130729E-18,Not Significant,Non-Focal Trade-off,DAKCFMEO_00488
BJEIHDPM_02824,3.20565478790487,0.933915405263464,0.132033946791694,0.316739117640452,-4.043799527,3.504568226,-8.021409492,2.50789499802415E-10,2.92476016902014E-10,Not Significant,Non-Focal Trade-off,DAKCFMEO_00487
BJEIHDPM_02825,4.99621017392085,-0.889999955116084,0.0576348051046391,0.191220788604394,-5.504854219,4.208604955,-11.91797774,9.41433566220661E-16,1.43381138822372E-15,Not Significant,Mutual Detriment,DAKCFMEO_00486
BJEIHDPM_02826,6.10899728184154,0.328902552453796,0.470852486327032,0.670225850189618,-5.058821619,4.345126814,-11.22335555,7.61331540487927E-15,1.07144576621747E-14,Not Significant,Non-Focal Trade-off,DAKCFMEO_00485
BJEIHDPM_02826,6.10899728184154,0.328902552453796,0.470852486327032,0.670225850189618,-5.058821619,4.345126814,-11.22335555,7.61331540487927E-15,1.07144576621747E-14,Not Significant,Non-Focal Trade-off,DAKCFMEO_00485
BJEIHDPM_02827,6.10899728184154,0.328902552453796,0.470852486327032,0.670225850189618,-5.80493091,4.80722054,-13.99807354,2.60186779277911E-18,5.7514341490313E-18,Not Significant,Non-Focal Trade-off,DAKCFMEO_00484
BJEIHDPM_02827,6.10899728184154,0.328902552453796,0.470852486327032,0.670225850189618,-5.80493091,4.80722054,-13.99807354,2.60186779277911E-18,5.7514341490313E-18,Not Significant,Non-Focal Trade-off,DAKCFMEO_00484
BJEIHDPM_02828,42.7808546040193,-0.0736185809107151,0.753262558832644,0.861424577399362,-0.726592708,8.472052552,-3.577739431,0.000821604,0.000829381,Not Significant,Mutual Detriment,DAKCFMEO_00483
BJEIHDPM_02829,25.7917962570132,0.537241837524663,0.0375742097281395,0.145080462724704,-5.211194207,6.273610007,-16.12293257,1.08410141620284E-20,4.03302534601351E-20,Significant,Non-Focal Trade-off,DAKCFMEO_00482
BJEIHDPM_02830,3.78589988455208,0.042346818892913,0.942165994809006,0.970799114767023,-4.833729573,4.098056449,-10.61280289,5.03280321315388E-14,6.68856898917903E-14,Not Significant,Non-Focal Trade-off,DAKCFMEO_00481
BJEIHDPM_02831,38.7693457483158,0.599151245774476,0.0730172441547044,0.221739368314837,-4.738814097,6.754404238,-16.0907031,1.17363348385985E-20,4.33251314541803E-20,Not Significant,Non-Focal Trade-off,DAKCFMEO_00480
BJEIHDPM_02832,1.80147173162767,-0.139604331862176,0.835612075970127,0.910518831977496,-3.109120135,2.996120226,-6.546986367,4.12680052278502E-08,4.48675027386618E-08,Not Significant,Mutual Detriment,DAKCFMEO_00479
BJEIHDPM_02833,25.170570935669,1.05316044090125,0.00445761939337679,0.0350378353607171,-4.995220628,5.792902447,-14.6375602,4.73377588469039E-19,1.20007345328205E-18,Significant,Non-Focal Trade-off,DAKCFMEO_00478
BJEIHDPM_02834,43.3522935734977,1.61360451405619,5.68764011665739E-06,0.000249382947560216,-4.905312519,6.694083486,-16.20633833,8.83302900154656E-21,3.36159446299936E-20,Significant,Non-Focal Trade-off,DAKCFMEO_00477
BJEIHDPM_02835,40.2374197966443,0.312862657301754,0.120642001525487,0.302241749071592,-4.816536876,7.110975477,-15.33428377,7.80720501148099E-20,2.36682102653805E-19,Not Significant,Non-Focal Trade-off,DAKCFMEO_00476
BJEIHDPM_02836,21.2409041232317,-0.277945778374506,0.349388868438718,0.564954456898936,-4.973574076,6.247719671,-14.63378802,4.78092220063373E-19,1.2107464718122E-18,Not Significant,Mutual Detriment,DAKCFMEO_00475
BJEIHDPM_02837,3.95366191496124,-0.10666212306575,0.848539796343086,0.91644901061024,-4.720460078,3.848342632,-10.60227894,5.20151507322987E-14,6.90704782413673E-14,Not Significant,Mutual Detriment,DAKCFMEO_00474
BJEIHDPM_02838,53.9602545652483,0.555677679647055,0.0204608830421262,0.0976417474932565,-5.292898015,7.366396184,-20.13756491,1.23208422192918E-24,1.6155115248738E-23,Significant,Non-Focal Trade-off,DAKCFMEO_00473
BJEIHDPM_02840,34.7332154370173,0.0627263279697663,0.816467969095486,0.898771171917109,-5.160128501,6.884116913,-17.50209836,4.02211107304623E-22,2.16877652129762E-21,Not Significant,Non-Focal Trade-off,DAKCFMEO_00471
BJEIHDPM_02841,47.7625478442832,-0.127740886075084,0.56874335764015,0.738971257045479,-4.975867184,7.308374891,-20.94437201,2.36029961439082E-25,4.13397001805166E-24,Not Significant,Mutual Detriment,DAKCFMEO_00470
BJEIHDPM_02842,8.45304675103124,0.87084284222997,0.0906370466768137,0.25169101885293,-4.975089696,4.421152057,-11.16515123,9.09639891116853E-15,1.27307140200343E-14,Not Significant,Non-Focal Trade-off,DAKCFMEO_00469
BJEIHDPM_02843,9.86108026834523,0.47395947958878,0.294701554338438,0.510777767013066,-4.906777582,4.640546469,-10.84176378,2.46480333308064E-14,3.34046630766845E-14,Not Significant,Non-Focal Trade-off,DAKCFMEO_00468
BJEIHDPM_02844,3.07399455589426,-0.153103474623855,0.772050839365358,0.873094341849007,-4.196261892,3.522034218,-9.084324298,6.97644208345686E-12,8.50824537700368E-12,Not Significant,Mutual Detriment,DAKCFMEO_00467
BJEIHDPM_02849,0.521086858200894,-3.16998650339567,0.000379216046660185,0.00592109265837833,-2.932061848,2.605201253,-5.457761397,1.80145692282494E-06,1.89379885490403E-06,Significant,Mutual Detriment,DAKCFMEO_00462
BJEIHDPM_02850,4.45990379807399,-2.09010956781794,9.3309284024781E-05,0.00200109066944711,-5.278606016,4.835842055,-13.00679311,4.0279541101776E-17,7.24790092791237E-17,Significant,Mutual Detriment,DAKCFMEO_00461
BJEIHDPM_02851,13.3427337374083,0.516377714133441,0.292343232746454,0.509129323542144,-4.686957687,5.099542115,-13.94970011,2.96573106170191E-18,6.48112175095969E-18,Not Significant,Non-Focal Trade-off,DAKCFMEO_00460
BJEIHDPM_02852,9.10808744437566,-1.32546355653245,0.000827538111445809,0.0102292905442607,-4.77441024,5.240838482,-12.22498416,3.81236390456513E-16,6.06013063200001E-16,Significant,Mutual Detriment,DAKCFMEO_00459
BJEIHDPM_02853,13.9993756887779,-1.70887104988544,7.11128301305444E-06,0.000287683721891748,-5.648627941,6.582811533,-18.68979229,2.74045081891822E-23,2.13151109886362E-22,Significant,Mutual Detriment,DAKCFMEO_00458
BJEIHDPM_02854,22.423110505171,-0.156292054399052,0.551289606111411,0.729316610091647,-4.933838277,6.417640672,-15.41102795,6.42312896231365E-20,1.98484197618437E-19,Not Significant,Mutual Detriment,DAKCFMEO_00457
BJEIHDPM_02855,49.54675222021,0.541141209864639,0.115251280633521,0.293907277260267,-5.076423005,7.11046318,-17.95346096,1.42642938853641E-22,8.74257297009738E-22,Not Significant,Non-Focal Trade-off,DAKCFMEO_00456
BJEIHDPM_02857,39.2977411698334,0.509561484265577,0.0747222729655087,0.22505185427852,-4.964984898,6.985123645,-18.34991975,5.83155001448872E-23,4.04416308085713E-22,Not Significant,Non-Focal Trade-off,DAKCFMEO_00454
BJEIHDPM_02858,17.6968641365989,0.557704139624126,0.0862953343766597,0.243625210452743,-5.229917083,5.244011514,-12.86067611,6.09472921979179E-17,1.06668875002848E-16,Not Significant,Non-Focal Trade-off,DAKCFMEO_00453
BJEIHDPM_02859,0.879308337715485,0.459799442738936,0.577057960604722,0.744590916909319,-2.71903659,2.265072837,-4.917942851,1.12765704602312E-05,1.16504330761355E-05,Not Significant,Non-Focal Trade-off,DAKCFMEO_00452
BJEIHDPM_02860,4.48612505851694,-0.346819970027926,0.510793138104096,0.698319343951836,-4.919883706,4.066060358,-11.63546719,2.18638445733233E-15,3.204782837733E-15,Not Significant,Mutual Detriment,DAKCFMEO_00451
BJEIHDPM_02861,17.8923809421948,0.602726771659427,0.0852119305280529,0.241340153995742,-5.234092952,5.823696387,-14.24541261,1.33823868000531E-18,3.12060613476457E-18,Not Significant,Non-Focal Trade-off,DAKCFMEO_00450
BJEIHDPM_02864,1.62956277822844,-1.26716014946482,0.127352009925206,0.310610946324665,-4.055820255,3.058651729,-6.53277178,4.33631858766651E-08,4.71134093326049E-08,Not Significant,Mutual Detriment,DAKCFMEO_00447
BJEIHDPM_02865,35.3244995964304,0.278363315762152,0.278597065527491,0.494025375411644,-5.33449351,6.724181292,-17.49104665,4.12653419202077E-22,2.21512724692479E-21,Not Significant,Non-Focal Trade-off,DAKCFMEO_00446
BJEIHDPM_02866,3.28753758849099,-0.689754314400762,0.124155779811667,0.307168242535048,-4.28272672,3.985563203,-8.888876536,1.33666099446778E-11,1.61699927210761E-11,Not Significant,Mutual Detriment,DAKCFMEO_00445
BJEIHDPM_02867,24.4169356036863,0.839767712186823,0.0650418215281673,0.207649644844869,-5.219165424,5.524625127,-12.70685931,9.4529849321001E-17,1.60982521962911E-16,Not Significant,Non-Focal Trade-off,DAKCFMEO_00444
BJEIHDPM_02871,11.4518710748456,-0.925147946890776,0.00350647755525235,0.0293719061098785,-4.933651291,5.511372152,-13.5714437,8.334997055747E-18,1.66526439927268E-17,Significant,Mutual Detriment,DAKCFMEO_00440
BJEIHDPM_02872,6.74224964639243,-0.212372399496286,0.662007457273157,0.804185714372268,-5.325946893,4.113800518,-11.09062277,1.14319648324236E-14,1.58514877869982E-14,Not Significant,Mutual Detriment,DAKCFMEO_00439
BJEIHDPM_02873,2.80842402724063,-0.885503218798682,0.212217731781287,0.418136616447216,-3.810952232,3.196531336,-6.895156039,1.22746614681273E-08,1.35198761499984E-08,Not Significant,Mutual Detriment,DAKCFMEO_00438
BJEIHDPM_02874,5.28764166087465,-1.29865122745615,0.00264247707115524,0.0238157427172472,-5.185113924,4.779364984,-10.74438907,3.33640234849393E-14,4.48875662192945E-14,Significant,Mutual Detriment,DAKCFMEO_00437
BJEIHDPM_02875,9.68544582002841,-2.04622050449088,3.39467900793214E-06,0.000167848017614423,-4.608557422,5.768053211,-10.76189018,3.15940891716551E-14,4.25659836987009E-14,Significant,Mutual Detriment,DAKCFMEO_00436
BJEIHDPM_02876,13.7546545475973,-1.48952416834523,1.37483059246059E-06,7.41575289266619E-05,-0.707434666,7.549692327,-2.851280595,0.006468573,0.006506536,Significant,Mutual Detriment,DAKCFMEO_00435
BJEIHDPM_02877,9.5029418912401,-1.14714126041144,0.00415008982364686,0.0334260628329928,-3.994270193,5.807225331,-12.07786619,5.8704147224376E-16,9.14382351605909E-16,Significant,Mutual Detriment,DAKCFMEO_00434
BJEIHDPM_02879,3.44284954908814,-1.0305907101159,0.0260006610020159,0.113295413913313,2.396324591,6.608285655,7.467113877,1.68698655994802E-09,1.90894800782611E-09,Significant,Resistance Trade-off,DAKCFMEO_00432
